snapshot_date,account_id,instrument_id,ticker,isin,instrument_type,market_code,position_currency,quantity,price_local,fx_to_eur,market_value_eur,custodian
2025-09-30,ACCT00151,INS006,RO,CH0012032113,Equity,XSWX,CHF,276,316.1712,0.9482,82743.01,BNP Paribas Securities Services
2025-09-30,ACCT00151,INS008,SAP,DE0007164600,Equity,XETR,EUR,452,210.0791,1.0,94955.75,BNP Paribas Securities Services
2025-09-30,ACCT00151,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,2296,129.9521,1.0,298370.02,BNP Paribas Securities Services
2025-09-30,ACCT00152,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,6988,4.3695,0.8913,27214.77,J.P. Morgan Custody
2025-09-30,ACCT00152,INS003,ASML,NL0010273215,Equity,XAMS,EUR,18,997.3524,1.0,17952.34,J.P. Morgan Custody
2025-09-30,ACCT00152,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,158,604.4379,1.0,95501.19,J.P. Morgan Custody
2025-09-30,ACCT00152,INS004,NESN,CH0038863350,Equity,XSWX,CHF,1110,81.4598,0.9482,85736.62,J.P. Morgan Custody
2025-09-30,ACCT00152,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,350,110.6486,0.9482,36720.95,J.P. Morgan Custody
2025-09-30,ACCT00152,INS006,RO,CH0012032113,Equity,XSWX,CHF,112,316.1712,0.9482,33576.87,J.P. Morgan Custody
2025-09-30,ACCT00152,INS008,SAP,DE0007164600,Equity,XETR,EUR,115,210.0791,1.0,24159.1,J.P. Morgan Custody
2025-09-30,ACCT00152,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,296,129.9521,1.0,38465.82,J.P. Morgan Custody
2025-09-30,ACCT00153,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,564,604.4379,1.0,340902.98,J.P. Morgan Custody
2025-09-30,ACCT00153,INS002,MSFT,US5949181045,Equity,XNAS,USD,460,386.0462,0.8913,158278.18,J.P. Morgan Custody
2025-09-30,ACCT00153,INS004,NESN,CH0038863350,Equity,XSWX,CHF,498,81.4598,0.9482,38465.62,J.P. Morgan Custody
2025-09-30,ACCT00153,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,1086,110.6486,0.9482,113939.86,J.P. Morgan Custody
2025-09-30,ACCT00153,INS006,RO,CH0012032113,Equity,XSWX,CHF,556,316.1712,0.9482,166685.19,J.P. Morgan Custody
2025-09-30,ACCT00153,INS008,SAP,DE0007164600,Equity,XETR,EUR,483,210.0791,1.0,101468.21,J.P. Morgan Custody
2025-09-30,ACCT00153,INS007,TTE,FR0000120271,Equity,XPAR,EUR,4247,75.741,1.0,321672.03,J.P. Morgan Custody
2025-09-30,ACCT00153,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,945,129.9521,1.0,122804.73,J.P. Morgan Custody
2025-09-30,ACCT00154,INS003,ASML,NL0010273215,Equity,XAMS,EUR,384,997.3524,1.0,382983.32,Euroclear
2025-09-30,ACCT00154,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,3020,604.4379,1.0,1825402.46,Euroclear
2025-09-30,ACCT00154,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,6377,110.6486,0.9482,669055.71,Euroclear
2025-09-30,ACCT00154,INS006,RO,CH0012032113,Equity,XSWX,CHF,3605,316.1712,0.9482,1080755.57,Euroclear
2025-09-30,ACCT00154,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,24380,129.9521,1.0,3168232.2,Euroclear
2025-09-30,ACCT00155,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,248,604.4379,1.0,149900.6,Clearstream
2025-09-30,ACCT00155,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,1298,110.6486,0.9482,136182.27,Clearstream
2025-09-30,ACCT00155,INS007,TTE,FR0000120271,Equity,XPAR,EUR,80,75.741,1.0,6059.28,Clearstream
2025-09-30,ACCT00155,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,2931,129.9521,1.0,380889.61,Clearstream
2025-09-30,ACCT00156,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,13710,4.3695,0.8913,53393.6,Clearstream
2025-09-30,ACCT00156,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,54,604.4379,1.0,32639.65,Clearstream
2025-09-30,ACCT00156,INS004,NESN,CH0038863350,Equity,XSWX,CHF,919,81.4598,0.9482,70983.74,Clearstream
2025-09-30,ACCT00156,INS008,SAP,DE0007164600,Equity,XETR,EUR,94,210.0791,1.0,19747.44,Clearstream
2025-09-30,ACCT00156,INS007,TTE,FR0000120271,Equity,XPAR,EUR,192,75.741,1.0,14542.27,Clearstream
2025-09-30,ACCT00156,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,591,129.9521,1.0,76801.69,Clearstream
2025-09-30,ACCT00157,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,18235,4.3695,0.8913,71016.21,J.P. Morgan Custody
2025-09-30,ACCT00157,INS004,NESN,CH0038863350,Equity,XSWX,CHF,1440,81.4598,0.9482,111225.89,J.P. Morgan Custody
2025-09-30,ACCT00157,INS006,RO,CH0012032113,Equity,XSWX,CHF,99,316.1712,0.9482,29679.56,J.P. Morgan Custody
2025-09-30,ACCT00157,INS007,TTE,FR0000120271,Equity,XPAR,EUR,2903,75.741,1.0,219876.12,J.P. Morgan Custody
2025-09-30,ACCT00158,INS001,AAPL,US0378331005,Equity,XNAS,USD,285,246.2,0.8913,62539.86,J.P. Morgan Custody
2025-09-30,ACCT00158,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,700367,4.3695,0.8913,2727579.28,J.P. Morgan Custody
2025-09-30,ACCT00158,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,2761,604.4379,1.0,1668853.04,J.P. Morgan Custody
2025-09-30,ACCT00158,INS002,MSFT,US5949181045,Equity,XNAS,USD,177,386.0462,0.8913,60902.69,J.P. Morgan Custody
2025-09-30,ACCT00158,INS004,NESN,CH0038863350,Equity,XSWX,CHF,16293,81.4598,0.9482,1258474.58,J.P. Morgan Custody
2025-09-30,ACCT00158,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,19414,31.3116,0.9482,576395.84,J.P. Morgan Custody
2025-09-30,ACCT00159,INS001,AAPL,US0378331005,Equity,XNAS,USD,93,246.2,0.8913,20407.74,Clearstream
2025-09-30,ACCT00159,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,4485,4.3695,0.8913,17466.83,Clearstream
2025-09-30,ACCT00159,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,151,604.4379,1.0,91270.12,Clearstream
2025-09-30,ACCT00159,INS002,MSFT,US5949181045,Equity,XNAS,USD,55,386.0462,0.8913,18924.57,Clearstream
2025-09-30,ACCT00159,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,147,110.6486,0.9482,15422.8,Clearstream
2025-09-30,ACCT00159,INS006,RO,CH0012032113,Equity,XSWX,CHF,41,316.1712,0.9482,12291.53,Clearstream
2025-09-30,ACCT00159,INS007,TTE,FR0000120271,Equity,XPAR,EUR,368,75.741,1.0,27872.69,Clearstream
2025-09-30,ACCT00159,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,438,129.9521,1.0,56919.02,Clearstream
2025-09-30,ACCT00160,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,109247,4.3695,0.8913,425462.44,SIX SIS
2025-09-30,ACCT00160,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,293,604.4379,1.0,177100.3,SIX SIS
2025-09-30,ACCT00160,INS004,NESN,CH0038863350,Equity,XSWX,CHF,1509,81.4598,0.9482,116555.46,SIX SIS
2025-09-30,ACCT00160,INS006,RO,CH0012032113,Equity,XSWX,CHF,513,316.1712,0.9482,153794.07,SIX SIS
2025-09-30,ACCT00161,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,373693,4.3695,0.8913,1455347.39,Clearstream
2025-09-30,ACCT00161,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1268,604.4379,1.0,766427.26,Clearstream
2025-09-30,ACCT00161,INS004,NESN,CH0038863350,Equity,XSWX,CHF,108,81.4598,0.9482,8341.94,Clearstream
2025-09-30,ACCT00161,INS006,RO,CH0012032113,Equity,XSWX,CHF,571,316.1712,0.9482,171182.09,Clearstream
2025-09-30,ACCT00161,INS008,SAP,DE0007164600,Equity,XETR,EUR,1118,210.0791,1.0,234868.43,Clearstream
2025-09-30,ACCT00161,INS007,TTE,FR0000120271,Equity,XPAR,EUR,694,75.741,1.0,52564.25,Clearstream
2025-09-30,ACCT00161,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,7977,31.3116,0.9482,236834.74,Clearstream
2025-09-30,ACCT00161,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,5873,129.9521,1.0,763208.68,Clearstream
2025-09-30,ACCT00162,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,362790,4.3695,0.8913,1412885.66,BNP Paribas Securities Services
2025-09-30,ACCT00162,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1046,604.4379,1.0,632242.04,BNP Paribas Securities Services
2025-09-30,ACCT00162,INS004,NESN,CH0038863350,Equity,XSWX,CHF,2211,81.4598,0.9482,170778.08,BNP Paribas Securities Services
2025-09-30,ACCT00162,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,3228,129.9521,1.0,419485.38,BNP Paribas Securities Services
2025-09-30,ACCT00163,INS001,AAPL,US0378331005,Equity,XNAS,USD,1654,246.2,0.8913,362950.62,Euroclear
2025-09-30,ACCT00163,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1791,604.4379,1.0,1082548.28,Euroclear
2025-09-30,ACCT00163,INS008,SAP,DE0007164600,Equity,XETR,EUR,2134,210.0791,1.0,448308.8,Euroclear
2025-09-30,ACCT00163,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,3540,31.3116,0.9482,105101.54,Euroclear
2025-09-30,ACCT00163,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,3346,129.9521,1.0,434819.73,Euroclear
2025-09-30,ACCT00164,INS001,AAPL,US0378331005,Equity,XNAS,USD,2132,246.2,0.8913,467842.03,J.P. Morgan Custody
2025-09-30,ACCT00164,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,905,604.4379,1.0,547016.3,J.P. Morgan Custody
2025-09-30,ACCT00164,INS004,NESN,CH0038863350,Equity,XSWX,CHF,4859,81.4598,0.9482,375310.13,J.P. Morgan Custody
2025-09-30,ACCT00164,INS006,RO,CH0012032113,Equity,XSWX,CHF,5276,316.1712,0.9482,1581710.51,J.P. Morgan Custody
2025-09-30,ACCT00164,INS008,SAP,DE0007164600,Equity,XETR,EUR,6581,210.0791,1.0,1382530.56,J.P. Morgan Custody
2025-09-30,ACCT00164,INS007,TTE,FR0000120271,Equity,XPAR,EUR,10846,75.741,1.0,821486.89,J.P. Morgan Custody
2025-09-30,ACCT00164,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,12429,129.9521,1.0,1615174.65,J.P. Morgan Custody
2025-09-30,ACCT00165,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1112,604.4379,1.0,672134.94,Clearstream
2025-09-30,ACCT00165,INS008,SAP,DE0007164600,Equity,XETR,EUR,336,210.0791,1.0,70586.58,Clearstream
2025-09-30,ACCT00165,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,5032,31.3116,0.9482,149398.57,Clearstream
2025-09-30,ACCT00165,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,7715,129.9521,1.0,1002580.45,Clearstream
2025-09-30,ACCT00166,INS001,AAPL,US0378331005,Equity,XNAS,USD,133,246.2,0.8913,29185.27,Clearstream
2025-09-30,ACCT00166,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,241542,4.3695,0.8913,940685.32,Clearstream
2025-09-30,ACCT00166,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,731,604.4379,1.0,441844.1,Clearstream
2025-09-30,ACCT00166,INS004,NESN,CH0038863350,Equity,XSWX,CHF,2361,81.4598,0.9482,182364.11,Clearstream
2025-09-30,ACCT00166,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,4389,110.6486,0.9482,460480.71,Clearstream
2025-09-30,ACCT00166,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,3660,129.9521,1.0,475624.69,Clearstream
2025-09-30,ACCT00167,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,498,604.4379,1.0,301010.07,BNP Paribas Securities Services
2025-09-30,ACCT00167,INS002,MSFT,US5949181045,Equity,XNAS,USD,68,386.0462,0.8913,23397.64,BNP Paribas Securities Services
2025-09-30,ACCT00167,INS006,RO,CH0012032113,Equity,XSWX,CHF,385,316.1712,0.9482,115420.5,BNP Paribas Securities Services
2025-09-30,ACCT00167,INS008,SAP,DE0007164600,Equity,XETR,EUR,509,210.0791,1.0,106930.26,BNP Paribas Securities Services
2025-09-30,ACCT00167,INS007,TTE,FR0000120271,Equity,XPAR,EUR,735,75.741,1.0,55669.64,BNP Paribas Securities Services
2025-09-30,ACCT00167,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,5218,31.3116,0.9482,154920.85,BNP Paribas Securities Services
2025-09-30,ACCT00167,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,2512,129.9521,1.0,326439.68,BNP Paribas Securities Services
2025-09-30,ACCT00168,INS001,AAPL,US0378331005,Equity,XNAS,USD,231,246.2,0.8913,50690.2,J.P. Morgan Custody
2025-09-30,ACCT00168,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,73,604.4379,1.0,44123.97,J.P. Morgan Custody
2025-09-30,ACCT00168,INS002,MSFT,US5949181045,Equity,XNAS,USD,108,386.0462,0.8913,37160.96,J.P. Morgan Custody
2025-09-30,ACCT00168,INS004,NESN,CH0038863350,Equity,XSWX,CHF,112,81.4598,0.9482,8650.9,J.P. Morgan Custody
2025-09-30,ACCT00168,INS008,SAP,DE0007164600,Equity,XETR,EUR,102,210.0791,1.0,21428.07,J.P. Morgan Custody
2025-09-30,ACCT00168,INS007,TTE,FR0000120271,Equity,XPAR,EUR,701,75.741,1.0,53094.44,J.P. Morgan Custody
2025-09-30,ACCT00168,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1231,129.9521,1.0,159971.04,J.P. Morgan Custody
2025-09-30,ACCT00169,INS001,AAPL,US0378331005,Equity,XNAS,USD,33,246.2,0.8913,7241.46,SIX SIS
2025-09-30,ACCT00169,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,44921,4.3695,0.8913,174944.83,SIX SIS
2025-09-30,ACCT00169,INS003,ASML,NL0010273215,Equity,XAMS,EUR,24,997.3524,1.0,23936.46,SIX SIS
2025-09-30,ACCT00169,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,96,604.4379,1.0,58026.04,SIX SIS
2025-09-30,ACCT00169,INS002,MSFT,US5949181045,Equity,XNAS,USD,158,386.0462,0.8913,54365.11,SIX SIS
2025-09-30,ACCT00169,INS007,TTE,FR0000120271,Equity,XPAR,EUR,522,75.741,1.0,39536.8,SIX SIS
2025-09-30,ACCT00169,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,2803,31.3116,0.9482,83220.23,SIX SIS
2025-09-30,ACCT00169,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,770,129.9521,1.0,100063.12,SIX SIS
2025-09-30,ACCT00170,INS001,AAPL,US0378331005,Equity,XNAS,USD,648,246.2,0.8913,142195.89,J.P. Morgan Custody
2025-09-30,ACCT00170,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,50830,4.3695,0.8913,197957.43,J.P. Morgan Custody
2025-09-30,ACCT00170,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,141,604.4379,1.0,85225.74,J.P. Morgan Custody
2025-09-30,ACCT00170,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,238,110.6486,0.9482,24970.25,J.P. Morgan Custody
2025-09-30,ACCT00170,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1106,129.9521,1.0,143727.02,J.P. Morgan Custody
2025-09-30,ACCT00171,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,173192,4.3695,0.8913,674496.24,SIX SIS
2025-09-30,ACCT00171,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1346,604.4379,1.0,813573.41,SIX SIS
2025-09-30,ACCT00171,INS006,RO,CH0012032113,Equity,XSWX,CHF,202,316.1712,0.9482,60558.29,SIX SIS
2025-09-30,ACCT00171,INS007,TTE,FR0000120271,Equity,XPAR,EUR,2562,75.741,1.0,194048.44,SIX SIS
2025-09-30,ACCT00171,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,4786,129.9521,1.0,621950.75,SIX SIS
2025-09-30,ACCT00172,INS001,AAPL,US0378331005,Equity,XNAS,USD,121,246.2,0.8913,26552.01,BNP Paribas Securities Services
2025-09-30,ACCT00172,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,29849,4.3695,0.8913,116246.93,BNP Paribas Securities Services
2025-09-30,ACCT00172,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,469,604.4379,1.0,283481.38,BNP Paribas Securities Services
2025-09-30,ACCT00172,INS004,NESN,CH0038863350,Equity,XSWX,CHF,2835,81.4598,0.9482,218975.97,BNP Paribas Securities Services
2025-09-30,ACCT00172,INS006,RO,CH0012032113,Equity,XSWX,CHF,282,316.1712,0.9482,84541.77,BNP Paribas Securities Services
2025-09-30,ACCT00172,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,4538,129.9521,1.0,589722.63,BNP Paribas Securities Services
2025-09-30,ACCT00173,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,195911,4.3695,0.8913,762975.39,BNP Paribas Securities Services
2025-09-30,ACCT00173,INS003,ASML,NL0010273215,Equity,XAMS,EUR,4,997.3524,1.0,3989.41,BNP Paribas Securities Services
2025-09-30,ACCT00173,INS004,NESN,CH0038863350,Equity,XSWX,CHF,289,81.4598,0.9482,22322.42,BNP Paribas Securities Services
2025-09-30,ACCT00173,INS006,RO,CH0012032113,Equity,XSWX,CHF,223,316.1712,0.9482,66853.95,BNP Paribas Securities Services
2025-09-30,ACCT00173,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1468,129.9521,1.0,190769.68,BNP Paribas Securities Services
2025-09-30,ACCT00174,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,175166,4.3695,0.8913,682183.99,Clearstream
2025-09-30,ACCT00174,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1154,604.4379,1.0,697521.34,Clearstream
2025-09-30,ACCT00174,INS004,NESN,CH0038863350,Equity,XSWX,CHF,4196,81.4598,0.9482,324099.88,Clearstream
2025-09-30,ACCT00174,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,321,110.6486,0.9482,33678.36,Clearstream
2025-09-30,ACCT00174,INS008,SAP,DE0007164600,Equity,XETR,EUR,274,210.0791,1.0,57561.67,Clearstream
2025-09-30,ACCT00174,INS007,TTE,FR0000120271,Equity,XPAR,EUR,779,75.741,1.0,59002.24,Clearstream
2025-09-30,ACCT00174,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,5542,129.9521,1.0,720194.54,Clearstream
2025-09-30,ACCT00175,INS001,AAPL,US0378331005,Equity,XNAS,USD,171,246.2,0.8913,37523.92,SIX SIS
2025-09-30,ACCT00175,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,65015,4.3695,0.8913,253200.92,SIX SIS
2025-09-30,ACCT00175,INS004,NESN,CH0038863350,Equity,XSWX,CHF,1283,81.4598,0.9482,99099.18,SIX SIS
2025-09-30,ACCT00175,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,3230,31.3116,0.9482,95897.73,SIX SIS
2025-09-30,ACCT00176,INS001,AAPL,US0378331005,Equity,XNAS,USD,743,246.2,0.8913,163042.51,Euroclear
2025-09-30,ACCT00176,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,221360,4.3695,0.8913,862086.52,Euroclear
2025-09-30,ACCT00176,INS002,MSFT,US5949181045,Equity,XNAS,USD,73,386.0462,0.8913,25118.06,Euroclear
2025-09-30,ACCT00176,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,8453,110.6486,0.9482,886863.4,Euroclear
2025-09-30,ACCT00176,INS006,RO,CH0012032113,Equity,XSWX,CHF,294,316.1712,0.9482,88139.29,Euroclear
2025-09-30,ACCT00176,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,20574,31.3116,0.9482,610835.89,Euroclear
2025-09-30,ACCT00176,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,4211,129.9521,1.0,547228.29,Euroclear
2025-09-30,ACCT00177,INS001,AAPL,US0378331005,Equity,XNAS,USD,688,246.2,0.8913,150973.41,Clearstream
2025-09-30,ACCT00177,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,255,604.4379,1.0,154131.66,Clearstream
2025-09-30,ACCT00177,INS002,MSFT,US5949181045,Equity,XNAS,USD,793,386.0462,0.8913,272857.82,Clearstream
2025-09-30,ACCT00177,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,1061,110.6486,0.9482,111316.94,Clearstream
2025-09-30,ACCT00177,INS007,TTE,FR0000120271,Equity,XPAR,EUR,744,75.741,1.0,56351.3,Clearstream
2025-09-30,ACCT00177,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,5144,31.3116,0.9482,152723.82,Clearstream
2025-09-30,ACCT00178,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,8004,4.3695,0.8913,31171.58,Clearstream
2025-09-30,ACCT00178,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,68,604.4379,1.0,41101.78,Clearstream
2025-09-30,ACCT00178,INS002,MSFT,US5949181045,Equity,XNAS,USD,77,386.0462,0.8913,26494.39,Clearstream
2025-09-30,ACCT00178,INS006,RO,CH0012032113,Equity,XSWX,CHF,229,316.1712,0.9482,68652.71,Clearstream
2025-09-30,ACCT00178,INS008,SAP,DE0007164600,Equity,XETR,EUR,98,210.0791,1.0,20587.75,Clearstream
2025-09-30,ACCT00178,INS007,TTE,FR0000120271,Equity,XPAR,EUR,419,75.741,1.0,31735.48,Clearstream
2025-09-30,ACCT00178,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,262,31.3116,0.9482,7778.7,Clearstream
2025-09-30,ACCT00178,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,556,129.9521,1.0,72253.37,Clearstream
2025-09-30,ACCT00179,INS003,ASML,NL0010273215,Equity,XAMS,EUR,3,997.3524,1.0,2992.06,Euroclear
2025-09-30,ACCT00179,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,143,604.4379,1.0,86434.62,Euroclear
2025-09-30,ACCT00179,INS002,MSFT,US5949181045,Equity,XNAS,USD,55,386.0462,0.8913,18924.57,Euroclear
2025-09-30,ACCT00179,INS004,NESN,CH0038863350,Equity,XSWX,CHF,312,81.4598,0.9482,24098.94,Euroclear
2025-09-30,ACCT00179,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,615,110.6486,0.9482,64523.96,Euroclear
2025-09-30,ACCT00179,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,681,31.3116,0.9482,20218.69,Euroclear
2025-09-30,ACCT00179,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,363,129.9521,1.0,47172.61,Euroclear
2025-09-30,ACCT00180,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,3890,4.3695,0.8913,15149.6,Clearstream
2025-09-30,ACCT00180,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,153,604.4379,1.0,92479.0,Clearstream
2025-09-30,ACCT00180,INS002,MSFT,US5949181045,Equity,XNAS,USD,32,386.0462,0.8913,11010.66,Clearstream
2025-09-30,ACCT00180,INS004,NESN,CH0038863350,Equity,XSWX,CHF,486,81.4598,0.9482,37538.74,Clearstream
2025-09-30,ACCT00180,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,219,110.6486,0.9482,22976.82,Clearstream
2025-09-30,ACCT00180,INS008,SAP,DE0007164600,Equity,XETR,EUR,333,210.0791,1.0,69956.34,Clearstream
2025-09-30,ACCT00180,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,852,31.3116,0.9482,25295.62,Clearstream
2025-09-30,ACCT00180,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,907,129.9521,1.0,117866.55,Clearstream
2025-10-31,ACCT00001,INS001,AAPL,US0378331005,Equity,XNAS,USD,78,250.1636,0.8867,17301.97,J.P. Morgan Custody
2025-10-31,ACCT00001,INS003,ASML,NL0010273215,Equity,XAMS,EUR,6,1035.8469,1.0,6215.08,J.P. Morgan Custody
2025-10-31,ACCT00001,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,46,611.1218,1.0,28111.6,J.P. Morgan Custody
2025-10-31,ACCT00001,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,254,111.5238,0.9302,26349.81,J.P. Morgan Custody
2025-10-31,ACCT00001,INS006,RO,CH0012032113,Equity,XSWX,CHF,37,319.1358,0.9302,10983.82,J.P. Morgan Custody
2025-10-31,ACCT00001,INS008,SAP,DE0007164600,Equity,XETR,EUR,66,215.8352,1.0,14245.12,J.P. Morgan Custody
2025-10-31,ACCT00001,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,791,31.8308,0.9302,23420.72,J.P. Morgan Custody
2025-10-31,ACCT00001,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,570,131.0541,1.0,74700.84,J.P. Morgan Custody
2025-10-31,ACCT00002,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,35407,4.3868,0.8867,137726.15,J.P. Morgan Custody
2025-10-31,ACCT00002,INS003,ASML,NL0010273215,Equity,XAMS,EUR,2,1035.8469,1.0,2071.69,J.P. Morgan Custody
2025-10-31,ACCT00002,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,76,611.1218,1.0,46445.26,J.P. Morgan Custody
2025-10-31,ACCT00002,INS004,NESN,CH0038863350,Equity,XSWX,CHF,590,81.1732,0.9302,44549.31,J.P. Morgan Custody
2025-10-31,ACCT00002,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,435,111.5238,0.9302,45126.64,J.P. Morgan Custody
2025-10-31,ACCT00002,INS008,SAP,DE0007164600,Equity,XETR,EUR,28,215.8352,1.0,6043.39,J.P. Morgan Custody
2025-10-31,ACCT00002,INS007,TTE,FR0000120271,Equity,XPAR,EUR,226,75.7585,1.0,17121.42,J.P. Morgan Custody
2025-10-31,ACCT00002,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,464,131.0541,1.0,60809.1,J.P. Morgan Custody
2025-10-31,ACCT00003,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,148260,4.3868,0.8867,576701.75,Euroclear
2025-10-31,ACCT00003,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,656,611.1218,1.0,400895.9,Euroclear
2025-10-31,ACCT00003,INS004,NESN,CH0038863350,Equity,XSWX,CHF,3163,81.1732,0.9302,238829.59,Euroclear
2025-10-31,ACCT00003,INS006,RO,CH0012032113,Equity,XSWX,CHF,390,319.1358,0.9302,115775.44,Euroclear
2025-10-31,ACCT00003,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,3365,131.0541,1.0,440997.05,Euroclear
2025-10-31,ACCT00004,INS003,ASML,NL0010273215,Equity,XAMS,EUR,5,1035.8469,1.0,5179.23,BNP Paribas Securities Services
