invoice_id,invoice_period,account_id,market_code,custodian,invoice_currency,taxable_base_eur,withholding_tax_eur,custody_fee_eur,market_fee_eur,stamp_duty_eur,vat_eur,total_invoice_eur,invoice_status,paid_date,late_payment_flag
INV0002388,2026-02-28,ACCT00101,XETR,Euroclear,EUR,207770.06,17.87,16.26,14.91,0.0,6.23,55.27,PAID,2026-03-08,0
INV0002389,2026-02-28,ACCT00101,XNAS,Euroclear,EUR,194747.0,45.4,20.29,34.9,0.0,11.04,111.63,PAID,2026-03-15,0
INV0002390,2026-02-28,ACCT00101,XSWX,Euroclear,EUR,66662.26,17.16,7.67,9.07,0.0,3.35,37.25,PAID,2026-03-24,0
INV0002391,2026-02-28,ACCT00102,XAMS,J.P. Morgan Custody,EUR,95704.44,4.63,8.13,8.29,0.0,3.28,24.33,PAID,2026-03-12,0
INV0002392,2026-02-28,ACCT00102,XETR,J.P. Morgan Custody,EUR,181016.27,18.29,13.59,12.93,0.0,5.3,50.11,PAID,2026-03-20,0
INV0002393,2026-02-28,ACCT00102,XNAS,J.P. Morgan Custody,EUR,77342.0,17.99,7.59,13.06,0.0,4.13,42.77,ISSUED,,0
INV0002394,2026-02-28,ACCT00102,XSWX,J.P. Morgan Custody,EUR,29500.05,7.43,3.38,3.87,0.0,1.45,16.13,PAID,2026-03-05,0
INV0002395,2026-02-28,ACCT00103,XAMS,Clearstream,EUR,112797.79,5.39,9.83,10.03,0.0,3.97,29.22,OVERDUE,,1
INV0002396,2026-02-28,ACCT00103,XSWX,Clearstream,EUR,89013.76,23.12,10.13,11.99,1.3,4.42,50.96,PAID,2026-03-15,0
INV0002397,2026-02-28,ACCT00104,XAMS,Clearstream,EUR,195837.35,15.96,19.1,20.29,0.0,0.0,55.35,PAID,2026-03-26,0
INV0002398,2026-02-28,ACCT00104,XETR,Clearstream,EUR,244970.82,22.02,20.64,17.33,0.0,0.0,59.99,PAID,2026-03-24,0
INV0002399,2026-02-28,ACCT00104,XPAR,Clearstream,EUR,236937.28,24.39,23.03,34.66,0.0,0.0,82.08,PAID,2026-03-09,0
INV0002400,2026-02-28,ACCT00105,XAMS,Euroclear,EUR,1324582.4,66.1,116.17,118.49,0.0,46.93,347.69,PAID,2026-03-15,0
INV0002401,2026-02-28,ACCT00105,XETR,Euroclear,EUR,2717154.17,272.58,214.5,201.06,0.0,83.11,771.25,PAID,2026-03-27,0
INV0002402,2026-02-28,ACCT00105,XNAS,Euroclear,EUR,1092184.97,271.44,114.57,197.06,0.0,62.33,645.4,ISSUED,,0
INV0002403,2026-02-28,ACCT00105,XSWX,Euroclear,EUR,1408075.01,394.08,166.38,196.8,0.0,72.64,829.9,PAID,2026-03-20,0
INV0002404,2026-02-28,ACCT00106,XAMS,Euroclear,EUR,41984.66,2.06,3.61,3.69,0.0,1.46,10.82,PAID,2026-03-19,0
INV0002405,2026-02-28,ACCT00106,XETR,Euroclear,EUR,43796.24,3.65,3.28,2.98,0.0,1.25,11.16,PAID,2026-03-12,0
INV0002406,2026-02-28,ACCT00106,XPAR,Euroclear,EUR,10510.78,1.04,0.95,1.54,0.52,0.5,4.55,PAID,2026-03-15,0
INV0002407,2026-02-28,ACCT00106,XSWX,Euroclear,EUR,49511.43,11.26,5.81,6.33,0.0,2.43,25.83,PAID,2026-03-15,0
INV0002408,2026-02-28,ACCT00107,XAMS,SIX SIS,EUR,1076711.96,81.7,95.2,109.4,0.0,40.92,327.22,PAID,2026-03-20,0
INV0002409,2026-02-28,ACCT00107,XETR,SIX SIS,EUR,1050504.11,117.7,77.05,76.45,0.0,30.7,301.9,PAID,2026-03-22,0
INV0002410,2026-02-28,ACCT00107,XSWX,SIX SIS,EUR,486397.75,133.8,59.79,69.57,0.0,25.87,289.03,PAID,2026-03-15,0
INV0002411,2026-02-28,ACCT00108,XAMS,Clearstream,EUR,47082.91,2.6,4.52,4.31,0.0,0.0,11.43,PAID,2026-03-09,0
INV0002412,2026-02-28,ACCT00108,XETR,Clearstream,EUR,61281.71,5.79,5.34,4.48,0.0,0.0,15.61,OVERDUE,,1
INV0002413,2026-02-28,ACCT00108,XNAS,Clearstream,EUR,16558.17,4.22,1.82,2.9,0.0,0.0,8.94,PAID,2026-03-23,0
INV0002414,2026-02-28,ACCT00108,XSWX,Clearstream,EUR,164893.25,36.02,22.28,21.2,0.0,0.0,79.5,OVERDUE,,1
INV0002415,2026-02-28,ACCT00109,XAMS,SIX SIS,EUR,387937.0,20.6,34.57,35.82,0.0,14.08,105.07,PAID,2026-03-23,0
INV0002416,2026-02-28,ACCT00109,XETR,SIX SIS,EUR,980206.61,150.89,77.14,83.01,0.0,32.03,343.07,PAID,2026-03-12,0
INV0002417,2026-02-28,ACCT00109,XSWX,SIX SIS,EUR,551216.99,100.04,67.62,67.34,0.0,26.99,261.99,PAID,2026-03-20,0
INV0002418,2026-02-28,ACCT00110,XAMS,SIX SIS,EUR,4632.21,0.58,0.42,0.54,0.0,0.0,1.54,ISSUED,,0
INV0002419,2026-02-28,ACCT00110,XETR,SIX SIS,EUR,161629.88,16.72,12.96,11.42,0.0,0.0,41.1,PAID,2026-03-08,0
INV0002420,2026-02-28,ACCT00110,XNAS,SIX SIS,EUR,2115.67,0.52,0.23,0.36,0.0,0.0,1.11,PAID,2026-03-09,0
INV0002421,2026-02-28,ACCT00110,XPAR,SIX SIS,EUR,2644.78,0.29,0.28,0.42,0.0,0.0,0.99,PAID,2026-03-07,0
INV0002422,2026-02-28,ACCT00110,XSWX,SIX SIS,EUR,13849.04,4.19,1.84,2.02,0.0,0.0,8.05,PAID,2026-03-19,0
INV0002423,2026-02-28,ACCT00111,XAMS,Euroclear,EUR,70023.0,3.29,5.69,5.8,0.0,2.3,17.08,PAID,2026-03-28,0
INV0002424,2026-02-28,ACCT00111,XETR,Euroclear,EUR,197214.45,23.37,16.06,15.54,0.0,6.32,61.29,PAID,2026-03-19,0
INV0002425,2026-02-28,ACCT00111,XNAS,Euroclear,EUR,77429.19,18.37,7.62,13.1,0.0,4.14,43.23,PAID,2026-03-11,0
INV0002426,2026-02-28,ACCT00111,XSWX,Euroclear,EUR,449907.22,75.55,55.72,53.36,0.0,21.82,206.45,PAID,2026-03-13,0
INV0002427,2026-02-28,ACCT00112,XAMS,BNP Paribas Securities Services,EUR,2228087.74,131.34,181.29,200.09,0.0,76.28,589.0,PAID,2026-03-16,0
INV0002428,2026-02-28,ACCT00112,XNAS,BNP Paribas Securities Services,EUR,1136087.26,265.44,118.63,204.05,0.0,64.54,652.66,ISSUED,,0
INV0002429,2026-02-28,ACCT00112,XPAR,BNP Paribas Securities Services,EUR,1028728.96,101.45,97.37,158.28,0.0,51.13,408.23,PAID,2026-03-12,0
INV0002430,2026-02-28,ACCT00112,XSWX,BNP Paribas Securities Services,EUR,139676.01,14.62,16.33,14.28,0.0,6.12,51.35,PAID,2026-03-05,0
INV0002431,2026-02-28,ACCT00113,XAMS,J.P. Morgan Custody,EUR,52743.33,2.54,4.46,4.55,0.0,1.8,13.35,PAID,2026-03-24,0
INV0002432,2026-02-28,ACCT00113,XETR,J.P. Morgan Custody,EUR,177018.96,15.45,13.9,12.6,0.0,5.3,47.25,PAID,2026-03-09,0
INV0002433,2026-02-28,ACCT00113,XNAS,J.P. Morgan Custody,EUR,894.6,0.22,0.09,0.16,0.0,0.05,0.52,PAID,2026-03-15,0
INV0002434,2026-02-28,ACCT00113,XSWX,J.P. Morgan Custody,EUR,85860.34,17.42,10.01,10.48,0.0,4.1,42.01,PAID,2026-03-15,0
INV0002435,2026-02-28,ACCT00114,XAMS,BNP Paribas Securities Services,EUR,1230586.75,60.78,110.9,113.12,0.0,44.8,329.6,PAID,2026-03-22,0
INV0002436,2026-02-28,ACCT00114,XETR,BNP Paribas Securities Services,EUR,565632.97,123.16,46.05,56.49,0.0,20.51,246.21,PAID,2026-03-25,0
INV0002437,2026-02-28,ACCT00114,XNAS,BNP Paribas Securities Services,EUR,1117085.21,262.56,115.12,198.0,0.0,62.62,638.3,PAID,2026-03-24,0
INV0002438,2026-02-28,ACCT00114,XSWX,BNP Paribas Securities Services,EUR,222633.64,63.41,27.79,32.88,3.57,12.13,139.78,PAID,2026-03-14,0
INV0002439,2026-02-28,ACCT00115,XAMS,Clearstream,EUR,176038.01,20.61,14.77,20.39,0.0,7.03,62.8,PAID,2026-03-28,0
INV0002440,2026-02-28,ACCT00115,XETR,Clearstream,EUR,286596.57,24.83,22.78,20.65,0.0,8.69,76.95,ISSUED,,0
INV0002441,2026-02-28,ACCT00115,XNAS,Clearstream,EUR,72582.79,17.44,7.5,12.9,0.0,4.08,41.92,PAID,2026-03-21,0
INV0002442,2026-02-28,ACCT00115,XSWX,Clearstream,EUR,440990.68,127.02,54.63,64.62,0.0,23.85,270.12,PAID,2026-03-17,0
INV0002443,2026-02-28,ACCT00116,XAMS,BNP Paribas Securities Services,EUR,98048.81,4.55,8.33,8.54,0.0,3.37,24.79,PAID,2026-03-05,0
INV0002444,2026-02-28,ACCT00116,XETR,BNP Paribas Securities Services,EUR,52996.44,4.47,4.26,3.86,0.0,1.62,14.21,PAID,2026-03-11,0
INV0002445,2026-02-28,ACCT00116,XNAS,BNP Paribas Securities Services,EUR,25030.46,6.07,2.71,4.67,0.0,1.48,14.93,PAID,2026-03-05,0
INV0002446,2026-02-28,ACCT00116,XSWX,BNP Paribas Securities Services,EUR,47198.43,11.75,5.95,6.68,0.0,2.53,26.91,PAID,2026-03-25,0
INV0002447,2026-02-28,ACCT00117,XAMS,Euroclear,EUR,91505.61,4.31,7.44,7.59,0.0,3.01,22.35,PAID,2026-03-07,0
INV0002448,2026-02-28,ACCT00117,XETR,Euroclear,EUR,163085.94,18.54,13.07,12.56,0.0,5.13,49.3,PAID,2026-03-09,0
INV0002449,2026-02-28,ACCT00117,XNAS,Euroclear,EUR,106572.93,25.76,10.68,18.37,0.0,5.81,60.62,PAID,2026-03-17,0
INV0002450,2026-02-28,ACCT00117,XSWX,Euroclear,EUR,171925.56,39.06,21.63,22.79,0.0,8.88,92.36,PAID,2026-03-24,0
INV0002451,2026-02-28,ACCT00118,XAMS,Euroclear,EUR,337540.39,16.21,30.18,30.79,0.0,12.19,89.37,PAID,2026-03-15,0
INV0002452,2026-02-28,ACCT00118,XETR,Euroclear,EUR,884993.88,79.5,68.01,63.32,0.0,26.27,237.1,PAID,2026-03-13,0
INV0002453,2026-02-28,ACCT00118,XNAS,Euroclear,EUR,77718.23,17.91,8.0,13.76,0.0,4.35,44.02,PAID,2026-03-11,0
INV0002454,2026-02-28,ACCT00118,XSWX,Euroclear,EUR,1389931.31,210.31,158.25,154.15,0.0,62.48,585.19,PAID,2026-03-19,0
INV0002455,2026-02-28,ACCT00119,XAMS,SIX SIS,EUR,183479.09,8.96,16.13,15.23,0.0,0.0,40.32,PAID,2026-03-23,0
INV0002456,2026-02-28,ACCT00119,XETR,SIX SIS,EUR,306245.62,34.79,24.66,22.17,0.0,0.0,81.62,PAID,2026-03-05,0
INV0002457,2026-02-28,ACCT00119,XNAS,SIX SIS,EUR,128170.88,32.49,14.04,22.35,0.0,0.0,68.88,PAID,2026-03-15,0
INV0002458,2026-02-28,ACCT00119,XSWX,SIX SIS,EUR,159973.63,48.1,20.78,22.76,0.0,0.0,91.64,PAID,2026-03-16,0
INV0002459,2026-02-28,ACCT00120,XAMS,J.P. Morgan Custody,EUR,98477.05,4.87,8.56,8.73,0.0,3.46,25.62,PAID,2026-03-28,0
INV0002460,2026-02-28,ACCT00120,XETR,J.P. Morgan Custody,EUR,180125.88,14.66,13.19,11.96,0.0,5.03,44.84,PAID,2026-03-05,0
INV0002461,2026-02-28,ACCT00120,XNAS,J.P. Morgan Custody,EUR,31033.64,7.45,3.15,5.41,0.0,1.71,17.72,PAID,2026-03-25,0
INV0002462,2026-02-28,ACCT00120,XPAR,J.P. Morgan Custody,EUR,5854.2,0.6,0.55,0.89,0.3,0.29,2.63,PAID,2026-03-10,0
INV0002463,2026-02-28,ACCT00120,XSWX,J.P. Morgan Custody,EUR,52154.19,12.09,6.44,6.93,0.0,2.67,28.13,PAID,2026-03-06,0
INV0002464,2026-02-28,ACCT00121,XAMS,BNP Paribas Securities Services,EUR,36107.67,2.18,3.25,3.49,0.0,1.35,10.27,PAID,2026-03-15,0
INV0002465,2026-02-28,ACCT00121,XETR,BNP Paribas Securities Services,EUR,72063.43,5.65,5.28,4.79,0.0,2.01,17.73,PAID,2026-03-23,0
INV0002466,2026-02-28,ACCT00121,XSWX,BNP Paribas Securities Services,EUR,100676.23,22.11,12.31,13.21,1.58,5.1,54.31,PAID,2026-03-21,0
INV0002467,2026-02-28,ACCT00122,XAMS,SIX SIS,EUR,281835.43,18.38,24.25,26.67,0.0,10.18,79.48,PAID,2026-03-27,0
INV0002468,2026-02-28,ACCT00122,XPAR,SIX SIS,EUR,32247.19,3.5,3.17,5.15,1.73,1.66,15.21,PAID,2026-03-20,0
INV0002469,2026-02-28,ACCT00122,XSWX,SIX SIS,EUR,20064.63,5.48,2.31,2.74,0.0,1.01,11.54,PAID,2026-03-07,0
INV0002470,2026-02-28,ACCT00123,XAMS,BNP Paribas Securities Services,EUR,277236.49,13.44,25.03,25.53,0.0,10.11,74.11,PAID,2026-03-08,0
INV0002471,2026-02-28,ACCT00123,XETR,BNP Paribas Securities Services,EUR,333462.35,36.81,24.72,24.62,0.0,9.87,96.02,PAID,2026-03-27,0
INV0002472,2026-02-28,ACCT00123,XNAS,BNP Paribas Securities Services,EUR,180736.84,43.23,19.32,33.23,0.0,10.51,106.29,PAID,2026-03-16,0
INV0002473,2026-02-28,ACCT00123,XSWX,BNP Paribas Securities Services,EUR,55853.39,14.33,6.4,7.58,0.0,2.8,31.11,OVERDUE,,1
INV0002474,2026-02-28,ACCT00124,XAMS,J.P. Morgan Custody,EUR,71701.92,4.08,5.97,6.45,0.0,2.48,18.98,PAID,2026-03-18,0
INV0002475,2026-02-28,ACCT00124,XETR,J.P. Morgan Custody,EUR,95260.27,11.56,7.62,7.58,0.0,3.04,29.8,PAID,2026-03-07,0
INV0002476,2026-02-28,ACCT00124,XNAS,J.P. Morgan Custody,EUR,153297.75,35.6,15.61,26.84,0.0,8.49,86.54,PAID,2026-03-22,0
INV0002477,2026-02-28,ACCT00124,XSWX,J.P. Morgan Custody,EUR,96540.42,23.75,11.8,13.24,1.52,5.01,55.32,PAID,2026-03-18,0
INV0002478,2026-02-28,ACCT00125,XAMS,Clearstream,EUR,50930.01,2.48,4.52,4.61,0.0,1.83,13.44,PAID,2026-03-17,0
INV0002479,2026-02-28,ACCT00125,XETR,Clearstream,EUR,56540.31,4.47,4.18,3.79,0.0,1.59,14.03,PAID,2026-03-22,0
INV0002480,2026-02-28,ACCT00125,XNAS,Clearstream,EUR,56869.73,13.45,5.9,10.14,0.0,3.21,32.7,ISSUED,,0
INV0002481,2026-02-28,ACCT00125,XPAR,Clearstream,EUR,22653.66,2.29,2.15,3.5,0.0,1.13,9.07,ISSUED,,0
INV0002482,2026-02-28,ACCT00125,XSWX,Clearstream,EUR,110889.72,31.44,13.78,16.3,1.77,6.02,69.31,PAID,2026-03-08,0
INV0002483,2026-02-28,ACCT00126,XAMS,SIX SIS,EUR,382238.36,19.17,33.11,33.77,0.0,13.38,99.43,PAID,2026-03-13,0
INV0002484,2026-02-28,ACCT00126,XETR,SIX SIS,EUR,1233786.59,135.79,91.09,88.76,0.0,35.97,351.61,PAID,2026-03-06,0
INV0002485,2026-02-28,ACCT00126,XNAS,SIX SIS,EUR,88422.57,22.22,9.21,15.84,0.0,5.01,52.28,PAID,2026-03-22,0
INV0002486,2026-02-28,ACCT00126,XSWX,SIX SIS,EUR,121369.24,33.33,13.82,16.35,0.0,6.03,69.53,PAID,2026-03-25,0
INV0002487,2026-02-28,ACCT00127,XAMS,SIX SIS,EUR,443423.58,21.65,38.97,36.8,0.0,0.0,97.42,ISSUED,,0
INV0002488,2026-02-28,ACCT00127,XETR,SIX SIS,EUR,1714568.87,191.78,148.39,130.16,0.0,0.0,470.33,PAID,2026-03-06,0
INV0002489,2026-02-28,ACCT00127,XNAS,SIX SIS,EUR,358833.37,95.48,41.25,65.69,0.0,0.0,202.42,PAID,2026-03-12,0
INV0002490,2026-02-28,ACCT00127,XPAR,SIX SIS,EUR,292818.46,30.78,28.56,42.99,0.0,0.0,102.33,ISSUED,,0
INV0002491,2026-02-28,ACCT00127,XSWX,SIX SIS,EUR,214594.58,64.98,28.07,30.75,0.0,0.0,123.8,OVERDUE,,1
INV0002492,2026-02-28,ACCT00128,XAMS,J.P. Morgan Custody,EUR,3156197.18,168.3,308.6,291.45,0.0,0.0,768.35,PAID,2026-03-15,0
INV0002493,2026-02-28,ACCT00128,XETR,J.P. Morgan Custody,EUR,1821895.23,238.85,155.32,143.95,0.0,0.0,538.12,PAID,2026-03-25,0
INV0002494,2026-02-28,ACCT00128,XPAR,J.P. Morgan Custody,EUR,1013467.81,107.78,101.78,153.19,0.0,0.0,362.75,PAID,2026-03-05,0
INV0002495,2026-02-28,ACCT00128,XSWX,J.P. Morgan Custody,EUR,4747960.56,603.79,593.54,493.89,0.0,0.0,1691.22,PAID,2026-03-14,0
INV0002496,2026-02-28,ACCT00129,XAMS,J.P. Morgan Custody,EUR,25629.32,1.32,2.29,2.33,0.0,0.92,6.86,PAID,2026-03-26,0
INV0002497,2026-02-28,ACCT00129,XETR,J.P. Morgan Custody,EUR,86205.43,7.85,6.94,6.29,0.0,2.65,23.73,PAID,2026-03-18,0
INV0002498,2026-02-28,ACCT00129,XNAS,J.P. Morgan Custody,EUR,61482.06,14.52,6.02,10.35,0.0,3.27,34.16,PAID,2026-03-06,0
INV0002499,2026-02-28,ACCT00129,XSWX,J.P. Morgan Custody,EUR,87177.21,22.06,10.14,11.49,0.0,4.33,48.02,PAID,2026-03-06,0
INV0002500,2026-02-28,ACCT00130,XAMS,Clearstream,EUR,526944.74,32.24,48.15,47.91,0.0,0.0,128.3,PAID,2026-03-23,0
INV0002501,2026-02-28,ACCT00130,XETR,Clearstream,EUR,558113.96,78.79,45.0,43.48,0.0,0.0,167.27,PAID,2026-03-16,0
INV0002502,2026-02-28,ACCT00130,XNAS,Clearstream,EUR,537838.89,136.57,60.06,95.65,0.0,0.0,292.28,PAID,2026-03-23,0
INV0002503,2026-02-28,ACCT00130,XPAR,Clearstream,EUR,251110.97,26.23,24.78,37.29,0.0,0.0,88.3,ISSUED,,0
INV0002504,2026-02-28,ACCT00130,XSWX,Clearstream,EUR,225679.13,67.31,29.59,32.41,0.0,0.0,129.31,PAID,2026-03-10,0
INV0002505,2026-02-28,ACCT00131,XAMS,BNP Paribas Securities Services,EUR,139476.98,6.98,12.28,12.52,0.0,4.96,36.74,PAID,2026-03-09,0
INV0002506,2026-02-28,ACCT00131,XETR,BNP Paribas Securities Services,EUR,268668.45,22.99,20.15,18.38,0.0,7.71,69.23,PAID,2026-03-25,0
INV0002507,2026-02-28,ACCT00131,XNAS,BNP Paribas Securities Services,EUR,25795.06,6.33,2.67,4.59,0.0,1.45,15.04,PAID,2026-03-14,0
INV0002508,2026-02-28,ACCT00131,XSWX,BNP Paribas Securities Services,EUR,48348.05,5.2,5.49,4.8,0.0,2.06,17.55,PAID,2026-03-16,0
INV0002509,2026-02-28,ACCT00132,XAMS,Euroclear,EUR,488395.86,26.54,45.86,43.74,0.0,0.0,116.14,PAID,2026-03-10,0
INV0002510,2026-02-28,ACCT00132,XETR,Euroclear,EUR,694707.97,88.38,55.09,51.45,0.0,0.0,194.92,ISSUED,,0
INV0002511,2026-02-28,ACCT00132,XSWX,Euroclear,EUR,815783.51,177.46,100.51,98.73,0.0,0.0,376.7,PAID,2026-03-13,0
INV0002512,2026-02-28,ACCT00133,XETR,SIX SIS,EUR,263975.15,26.9,22.59,19.4,0.0,0.0,68.89,PAID,2026-03-15,0
INV0002513,2026-02-28,ACCT00133,XNAS,SIX SIS,EUR,131030.31,32.5,14.04,22.36,0.0,0.0,68.9,ISSUED,,0
INV0002514,2026-02-28,ACCT00133,XPAR,SIX SIS,EUR,43590.63,4.81,4.46,6.71,0.0,0.0,15.98,PAID,2026-03-25,0
INV0002515,2026-02-28,ACCT00133,XSWX,SIX SIS,EUR,65193.93,18.63,8.05,8.81,0.0,0.0,35.49,PAID,2026-03-05,0
INV0002516,2026-02-28,ACCT00134,XAMS,SIX SIS,EUR,255520.61,21.25,21.96,26.1,0.0,9.61,78.92,PAID,2026-03-25,0
INV0002517,2026-02-28,ACCT00134,XETR,SIX SIS,EUR,603848.53,73.19,45.2,45.4,0.0,18.12,181.91,PAID,2026-03-17,0
INV0002518,2026-02-28,ACCT00134,XSWX,SIX SIS,EUR,167959.62,47.78,20.17,23.86,0.0,8.81,100.62,PAID,2026-03-08,0
INV0002519,2026-02-28,ACCT00135,XETR,J.P. Morgan Custody,EUR,48662.52,5.83,3.86,3.8,0.0,1.53,15.02,PAID,2026-03-08,0
INV0002520,2026-02-28,ACCT00135,XSWX,J.P. Morgan Custody,EUR,113231.2,25.19,14.02,14.84,0.0,5.77,59.82,PAID,2026-03-11,0
INV0002521,2026-02-28,ACCT00136,XETR,BNP Paribas Securities Services,EUR,732443.57,63.13,56.82,51.52,0.0,21.67,193.14,PAID,2026-03-23,0
INV0002522,2026-02-28,ACCT00136,XPAR,BNP Paribas Securities Services,EUR,184380.46,18.58,16.85,27.39,9.19,8.85,80.86,PAID,2026-03-14,0
INV0002523,2026-02-28,ACCT00136,XSWX,BNP Paribas Securities Services,EUR,2427634.08,434.66,287.08,286.3,0.0,114.68,1122.72,ISSUED,,0
INV0002524,2026-02-28,ACCT00137,XETR,SIX SIS,EUR,1165929.59,93.97,87.82,79.62,0.0,33.49,294.9,PAID,2026-03-23,0
INV0002525,2026-02-28,ACCT00137,XSWX,SIX SIS,EUR,1493040.05,260.07,183.15,181.07,23.55,72.84,720.68,ISSUED,,0
INV0002526,2026-02-28,ACCT00138,XAMS,Clearstream,EUR,503801.28,23.65,43.15,44.01,0.0,17.43,128.24,PAID,2026-03-06,0
INV0002527,2026-02-28,ACCT00138,XETR,Clearstream,EUR,651778.08,56.55,52.85,47.92,0.0,20.15,177.47,PAID,2026-03-12,0
INV0002528,2026-02-28,ACCT00138,XNAS,Clearstream,EUR,327819.45,74.04,32.46,55.83,0.0,17.66,179.99,PAID,2026-03-13,0
INV0002529,2026-02-28,ACCT00138,XSWX,Clearstream,EUR,893016.37,172.86,101.26,106.66,13.02,41.58,435.38,PAID,2026-03-05,0
INV0002530,2026-02-28,ACCT00139,XETR,SIX SIS,EUR,106153.96,22.91,8.25,10.12,0.0,3.67,44.95,PAID,2026-03-11,0
INV0002531,2026-02-28,ACCT00139,XNAS,SIX SIS,EUR,254031.7,65.33,27.58,47.43,0.0,15.0,155.34,ISSUED,,0
INV0002532,2026-02-28,ACCT00139,XSWX,SIX SIS,EUR,848649.63,242.85,105.48,123.25,0.0,45.75,517.33,ISSUED,,0
INV0002533,2026-02-28,ACCT00140,XAMS,Euroclear,EUR,113840.33,5.44,9.57,9.76,0.0,3.87,28.64,PAID,2026-03-28,0
INV0002534,2026-02-28,ACCT00140,XETR,Euroclear,EUR,136559.51,11.53,10.37,9.41,0.0,3.96,35.27,PAID,2026-03-15,0
INV0002535,2026-02-28,ACCT00140,XNAS,Euroclear,EUR,82326.69,19.38,8.18,14.07,0.0,4.45,46.08,PAID,2026-03-17,0
INV0002536,2026-02-28,ACCT00140,XSWX,Euroclear,EUR,76786.69,19.77,9.45,10.61,0.0,4.01,43.84,PAID,2026-03-10,0
INV0002537,2026-02-28,ACCT00141,XAMS,Euroclear,EUR,53139.91,2.51,4.41,4.5,0.0,1.78,13.2,ISSUED,,0
INV0002538,2026-02-28,ACCT00141,XETR,Euroclear,EUR,115167.01,9.64,8.68,7.87,0.0,3.31,29.5,PAID,2026-03-24,0
INV0002539,2026-02-28,ACCT00141,XSWX,Euroclear,EUR,121257.2,17.15,14.81,13.62,0.0,5.69,51.27,PAID,2026-03-26,0
INV0002540,2026-02-28,ACCT00142,XAMS,BNP Paribas Securities Services,EUR,204979.65,9.92,17.43,17.78,0.0,7.04,52.17,ISSUED,,0
INV0002541,2026-02-28,ACCT00142,XETR,BNP Paribas Securities Services,EUR,343311.7,36.97,27.5,26.17,0.0,10.73,101.37,PAID,2026-03-24,0
INV0002542,2026-02-28,ACCT00142,XSWX,BNP Paribas Securities Services,EUR,840768.18,177.49,101.15,106.16,0.0,41.46,426.26,PAID,2026-03-05,0
INV0002543,2026-02-28,ACCT00143,XAMS,SIX SIS,EUR,47339.52,2.25,3.88,3.96,0.0,1.57,11.66,ISSUED,,0
INV0002544,2026-02-28,ACCT00143,XETR,SIX SIS,EUR,79800.06,7.01,6.19,5.62,0.0,2.36,21.18,PAID,2026-03-05,0
INV0002545,2026-02-28,ACCT00143,XSWX,SIX SIS,EUR,62467.01,17.36,7.2,8.52,0.0,3.14,36.22,ISSUED,,0
INV0002546,2026-02-28,ACCT00144,XAMS,SIX SIS,EUR,287659.76,14.09,24.34,24.83,0.0,9.83,73.09,ISSUED,,0
INV0002547,2026-02-28,ACCT00144,XETR,SIX SIS,EUR,268109.1,26.74,21.37,19.86,0.0,8.25,76.22,PAID,2026-03-17,0
INV0002548,2026-02-28,ACCT00144,XPAR,SIX SIS,EUR,110291.59,11.54,10.28,16.7,0.0,5.4,43.92,PAID,2026-03-10,0
INV0002549,2026-02-28,ACCT00144,XSWX,SIX SIS,EUR,24069.93,6.94,2.88,3.4,0.0,1.26,14.48,PAID,2026-03-16,0
INV0002550,2026-02-28,ACCT00145,XAMS,SIX SIS,EUR,731181.06,38.53,68.27,65.01,0.0,0.0,171.81,PAID,2026-03-11,0
INV0002551,2026-02-28,ACCT00145,XETR,SIX SIS,EUR,728470.64,67.46,63.23,53.08,0.0,0.0,183.77,OVERDUE,,1
INV0002552,2026-02-28,ACCT00145,XNAS,SIX SIS,EUR,109445.13,27.83,12.24,19.49,0.0,0.0,59.56,PAID,2026-03-16,0
INV0002553,2026-02-28,ACCT00145,XSWX,SIX SIS,EUR,186707.98,57.66,25.35,27.76,0.0,0.0,110.77,PAID,2026-03-18,0
INV0002554,2026-02-28,ACCT00146,XAMS,Clearstream,EUR,106254.84,5.21,9.51,9.7,0.0,3.84,28.26,PAID,2026-03-14,0
INV0002555,2026-02-28,ACCT00146,XETR,Clearstream,EUR,92282.16,9.74,7.17,6.91,0.0,2.82,26.64,PAID,2026-03-08,0
INV0002556,2026-02-28,ACCT00146,XNAS,Clearstream,EUR,25655.5,6.14,2.69,4.63,0.0,1.46,14.92,PAID,2026-03-13,0
INV0002557,2026-02-28,ACCT00146,XSWX,Clearstream,EUR,83637.64,10.46,9.55,8.74,1.23,3.66,33.64,PAID,2026-03-11,0
INV0002558,2026-02-28,ACCT00147,XAMS,Clearstream,EUR,254657.71,13.39,22.08,22.87,0.0,8.99,67.33,PAID,2026-03-25,0
INV0002559,2026-02-28,ACCT00147,XETR,Clearstream,EUR,102178.3,8.49,7.64,6.92,0.0,2.91,25.96,PAID,2026-03-26,0
INV0002560,2026-02-28,ACCT00147,XPAR,Clearstream,EUR,21446.48,2.22,2.01,3.27,1.1,1.06,9.66,PAID,2026-03-20,0
INV0002561,2026-02-28,ACCT00147,XSWX,Clearstream,EUR,157381.64,30.92,18.41,19.02,0.0,7.49,75.84,PAID,2026-03-08,0
INV0002562,2026-02-28,ACCT00148,XAMS,J.P. Morgan Custody,EUR,145785.8,7.68,13.83,13.06,0.0,0.0,34.57,PAID,2026-03-12,0
INV0002563,2026-02-28,ACCT00148,XETR,J.P. Morgan Custody,EUR,393292.3,42.23,31.12,27.66,0.0,0.0,101.01,PAID,2026-03-23,0
